_id,YEAR,GEOGRAPHY,IMMIGRANT,TYPE OF WORK,WAGE RATE,EDUCATION,AGE GROUP,Both sexes,Men,Women
8271,2009, Ontario,"   Established immigrants, 10+ years",All employees,  Median hourly wage,  Bachelor's degree,15 +,26.5,28.9,25.2
8272,2009, Ontario,"   Established immigrants, 10+ years",All employees,  Median hourly wage,  Bachelor's degree,25 +,27,29,25.7
8273,2009, Ontario,"   Established immigrants, 10+ years",All employees,  Median hourly wage,  Bachelor's degree,25 - 34,24.9,23.1,25.3
8274,2009, Ontario,"   Established immigrants, 10+ years",All employees,  Median hourly wage,  Bachelor's degree,25 - 54,27,28.9,26
8275,2009, Ontario,"   Established immigrants, 10+ years",All employees,  Median hourly wage,  Bachelor's degree,25 - 64,27,29,25.7
8276,2009, Ontario,"   Established immigrants, 10+ years",All employees,  Median hourly wage,  Above bachelor's degree,15 +,34.6,36.3,33.6
8277,2009, Ontario,"   Established immigrants, 10+ years",All employees,  Median hourly wage,  Above bachelor's degree,25 +,35,36.3,33.6
8278,2009, Ontario,"   Established immigrants, 10+ years",All employees,  Median hourly wage,  Above bachelor's degree,25 - 34,30.8,31.3,30.3
8279,2009, Ontario,"   Established immigrants, 10+ years",All employees,  Median hourly wage,  Above bachelor's degree,25 - 54,34.1,37.1,31.3
8280,2009, Ontario,"   Established immigrants, 10+ years",All employees,  Median hourly wage,  Above bachelor's degree,25 - 64,35,37.1,33.6
8281,2009, Ontario,"   Established immigrants, 10+ years", Full-time,  Median hourly wage,"Total, all education levels",15 +,21,23,19.7
8282,2009, Ontario,"   Established immigrants, 10+ years", Full-time,  Median hourly wage,"Total, all education levels",25 +,21.6,23.6,20
8283,2009, Ontario,"   Established immigrants, 10+ years", Full-time,  Median hourly wage,"Total, all education levels",25 - 34,19.5,19.3,19.7
8284,2009, Ontario,"   Established immigrants, 10+ years", Full-time,  Median hourly wage,"Total, all education levels",25 - 54,21.5,23.5,20
8285,2009, Ontario,"   Established immigrants, 10+ years", Full-time,  Median hourly wage,"Total, all education levels",25 - 64,21.6,23.8,20
8286,2009, Ontario,"   Established immigrants, 10+ years", Full-time,  Median hourly wage, 0 - 8 years,15 +,14.8,17,12.2
8287,2009, Ontario,"   Established immigrants, 10+ years", Full-time,  Median hourly wage, 0 - 8 years,25 +,14.8,17,12.3
8288,2009, Ontario,"   Established immigrants, 10+ years", Full-time,  Median hourly wage, 0 - 8 years,25 - 34,0,0,0
8289,2009, Ontario,"   Established immigrants, 10+ years", Full-time,  Median hourly wage, 0 - 8 years,25 - 54,14.8,16,13.9
8290,2009, Ontario,"   Established immigrants, 10+ years", Full-time,  Median hourly wage, 0 - 8 years,25 - 64,14.8,17,12.4
8291,2009, Ontario,"   Established immigrants, 10+ years", Full-time,  Median hourly wage, Some high school,15 +,16,19,14
8292,2009, Ontario,"   Established immigrants, 10+ years", Full-time,  Median hourly wage, Some high school,25 +,16.2,19.8,14
8293,2009, Ontario,"   Established immigrants, 10+ years", Full-time,  Median hourly wage, Some high school,25 - 34,15,15,0
8294,2009, Ontario,"   Established immigrants, 10+ years", Full-time,  Median hourly wage, Some high school,25 - 54,15.9,17,14
8295,2009, Ontario,"   Established immigrants, 10+ years", Full-time,  Median hourly wage, Some high school,25 - 64,16,19,14
8296,2009, Ontario,"   Established immigrants, 10+ years", Full-time,  Median hourly wage, High school graduate,15 +,17,18,16
8297,2009, Ontario,"   Established immigrants, 10+ years", Full-time,  Median hourly wage, High school graduate,25 +,17.5,18.8,16
8298,2009, Ontario,"   Established immigrants, 10+ years", Full-time,  Median hourly wage, High school graduate,25 - 34,16,16.6,15
8299,2009, Ontario,"   Established immigrants, 10+ years", Full-time,  Median hourly wage, High school graduate,25 - 54,17,18.5,15.5
8300,2009, Ontario,"   Established immigrants, 10+ years", Full-time,  Median hourly wage, High school graduate,25 - 64,17.5,19,16
8301,2009, Ontario,"   Established immigrants, 10+ years", Full-time,  Median hourly wage, Some post-secondary,15 +,20,20.9,19
8302,2009, Ontario,"   Established immigrants, 10+ years", Full-time,  Median hourly wage, Some post-secondary,25 +,20.8,24.4,19.4
8303,2009, Ontario,"   Established immigrants, 10+ years", Full-time,  Median hourly wage, Some post-secondary,25 - 34,19,17.3,0
8304,2009, Ontario,"   Established immigrants, 10+ years", Full-time,  Median hourly wage, Some post-secondary,25 - 54,20.4,23,19.4
8305,2009, Ontario,"   Established immigrants, 10+ years", Full-time,  Median hourly wage, Some post-secondary,25 - 64,20.7,24,19.4
8306,2009, Ontario,"   Established immigrants, 10+ years", Full-time,  Median hourly wage, Post-secondary certificate or diploma,15 +,21,23,19.4
8307,2009, Ontario,"   Established immigrants, 10+ years", Full-time,  Median hourly wage, Post-secondary certificate or diploma,25 +,21,23.1,19.5
8308,2009, Ontario,"   Established immigrants, 10+ years", Full-time,  Median hourly wage, Post-secondary certificate or diploma,25 - 34,17.8,18.9,17
8309,2009, Ontario,"   Established immigrants, 10+ years", Full-time,  Median hourly wage, Post-secondary certificate or diploma,25 - 54,21,23,19.5
8310,2009, Ontario,"   Established immigrants, 10+ years", Full-time,  Median hourly wage, Post-secondary certificate or diploma,25 - 64,21,23.1,19.5
8311,2009, Ontario,"   Established immigrants, 10+ years", Full-time,  Median hourly wage, University degree,15 +,29.5,33,27.6
8312,2009, Ontario,"   Established immigrants, 10+ years", Full-time,  Median hourly wage, University degree,25 +,30,33,28.2
8313,2009, Ontario,"   Established immigrants, 10+ years", Full-time,  Median hourly wage, University degree,25 - 34,27.4,26.4,28.2
8314,2009, Ontario,"   Established immigrants, 10+ years", Full-time,  Median hourly wage, University degree,25 - 54,29.9,33,28.5
8315,2009, Ontario,"   Established immigrants, 10+ years", Full-time,  Median hourly wage, University degree,25 - 64,30,33,28.2
8316,2009, Ontario,"   Established immigrants, 10+ years", Full-time,  Median hourly wage,  Bachelor's degree,15 +,27.2,29,25.7
8317,2009, Ontario,"   Established immigrants, 10+ years", Full-time,  Median hourly wage,  Bachelor's degree,25 +,27.8,29.2,26
8318,2009, Ontario,"   Established immigrants, 10+ years", Full-time,  Median hourly wage,  Bachelor's degree,25 - 34,25,24.9,26.7
8319,2009, Ontario,"   Established immigrants, 10+ years", Full-time,  Median hourly wage,  Bachelor's degree,25 - 54,28.2,28.9,26.7
8320,2009, Ontario,"   Established immigrants, 10+ years", Full-time,  Median hourly wage,  Bachelor's degree,25 - 64,28,29.2,26
8321,2009, Ontario,"   Established immigrants, 10+ years", Full-time,  Median hourly wage,  Above bachelor's degree,15 +,35.1,37.1,33.6
8322,2009, Ontario,"   Established immigrants, 10+ years", Full-time,  Median hourly wage,  Above bachelor's degree,25 +,35.3,37.2,33.8
8323,2009, Ontario,"   Established immigrants, 10+ years", Full-time,  Median hourly wage,  Above bachelor's degree,25 - 34,30.8,33.6,30.3
8324,2009, Ontario,"   Established immigrants, 10+ years", Full-time,  Median hourly wage,  Above bachelor's degree,25 - 54,34.6,37.5,32.1
8325,2009, Ontario,"   Established immigrants, 10+ years", Full-time,  Median hourly wage,  Above bachelor's degree,25 - 64,35.2,37.2,33.8
8326,2009, Ontario,"   Established immigrants, 10+ years", Part-time,  Median hourly wage,"Total, all education levels",15 +,13,13,12.8
8327,2009, Ontario,"   Established immigrants, 10+ years", Part-time,  Median hourly wage,"Total, all education levels",25 +,14.4,15,14.3
8328,2009, Ontario,"   Established immigrants, 10+ years", Part-time,  Median hourly wage,"Total, all education levels",25 - 34,14,14.4,12
8329,2009, Ontario,"   Established immigrants, 10+ years", Part-time,  Median hourly wage,"Total, all education levels",25 - 54,14.6,15.8,14
8330,2009, Ontario,"   Established immigrants, 10+ years", Part-time,  Median hourly wage,"Total, all education levels",25 - 64,15,15,14.4
8331,2009, Ontario,"   Established immigrants, 10+ years", Part-time,  Median hourly wage, 0 - 8 years,15 +,11,0,11
8332,2009, Ontario,"   Established immigrants, 10+ years", Part-time,  Median hourly wage, 0 - 8 years,25 +,11.5,0,11.6
8333,2009, Ontario,"   Established immigrants, 10+ years", Part-time,  Median hourly wage, 0 - 8 years,25 - 34,0,0,0
8334,2009, Ontario,"   Established immigrants, 10+ years", Part-time,  Median hourly wage, 0 - 8 years,25 - 54,0,0,0
8335,2009, Ontario,"   Established immigrants, 10+ years", Part-time,  Median hourly wage, 0 - 8 years,25 - 64,11,0,11
8336,2009, Ontario,"   Established immigrants, 10+ years", Part-time,  Median hourly wage, Some high school,15 +,10,10,10
8337,2009, Ontario,"   Established immigrants, 10+ years", Part-time,  Median hourly wage, Some high school,25 +,12.4,10.8,12.5
8338,2009, Ontario,"   Established immigrants, 10+ years", Part-time,  Median hourly wage, Some high school,25 - 34,0,0,0
8339,2009, Ontario,"   Established immigrants, 10+ years", Part-time,  Median hourly wage, Some high school,25 - 54,12.5,0,0
8340,2009, Ontario,"   Established immigrants, 10+ years", Part-time,  Median hourly wage, Some high school,25 - 64,12.4,15,12
8341,2009, Ontario,"   Established immigrants, 10+ years", Part-time,  Median hourly wage, High school graduate,15 +,11,12,11
8342,2009, Ontario,"   Established immigrants, 10+ years", Part-time,  Median hourly wage, High school graduate,25 +,12,12,11
8343,2009, Ontario,"   Established immigrants, 10+ years", Part-time,  Median hourly wage, High school graduate,25 - 34,0,0,0
8344,2009, Ontario,"   Established immigrants, 10+ years", Part-time,  Median hourly wage, High school graduate,25 - 54,12,14,12
8345,2009, Ontario,"   Established immigrants, 10+ years", Part-time,  Median hourly wage, High school graduate,25 - 64,12,12,12
8346,2009, Ontario,"   Established immigrants, 10+ years", Part-time,  Median hourly wage, Some post-secondary,15 +,11,12,10.3
8347,2009, Ontario,"   Established immigrants, 10+ years", Part-time,  Median hourly wage, Some post-secondary,25 +,14,14,14
8348,2009, Ontario,"   Established immigrants, 10+ years", Part-time,  Median hourly wage, Some post-secondary,25 - 34,0,0,0
8349,2009, Ontario,"   Established immigrants, 10+ years", Part-time,  Median hourly wage, Some post-secondary,25 - 54,14,0,13
8350,2009, Ontario,"   Established immigrants, 10+ years", Part-time,  Median hourly wage, Some post-secondary,25 - 64,14,0,12.3
8351,2009, Ontario,"   Established immigrants, 10+ years", Part-time,  Median hourly wage, Post-secondary certificate or diploma,15 +,14.5,12.5,15
8352,2009, Ontario,"   Established immigrants, 10+ years", Part-time,  Median hourly wage, Post-secondary certificate or diploma,25 +,15,14,15
8353,2009, Ontario,"   Established immigrants, 10+ years", Part-time,  Median hourly wage, Post-secondary certificate or diploma,25 - 34,11.7,0,12
8354,2009, Ontario,"   Established immigrants, 10+ years", Part-time,  Median hourly wage, Post-secondary certificate or diploma,25 - 54,15,14,15
8355,2009, Ontario,"   Established immigrants, 10+ years", Part-time,  Median hourly wage, Post-secondary certificate or diploma,25 - 64,15,14,15
8356,2009, Ontario,"   Established immigrants, 10+ years", Part-time,  Median hourly wage, University degree,15 +,20,22,19
8357,2009, Ontario,"   Established immigrants, 10+ years", Part-time,  Median hourly wage, University degree,25 +,21,22,20
8358,2009, Ontario,"   Established immigrants, 10+ years", Part-time,  Median hourly wage, University degree,25 - 34,17.3,0,16
8359,2009, Ontario,"   Established immigrants, 10+ years", Part-time,  Median hourly wage, University degree,25 - 54,19,19.3,18.1
8360,2009, Ontario,"   Established immigrants, 10+ years", Part-time,  Median hourly wage, University degree,25 - 64,20.4,22,20
8361,2009, Ontario,"   Established immigrants, 10+ years", Part-time,  Median hourly wage,  Bachelor's degree,15 +,19,22,17.5
8362,2009, Ontario,"   Established immigrants, 10+ years", Part-time,  Median hourly wage,  Bachelor's degree,25 +,19.2,22,18.1
8363,2009, Ontario,"   Established immigrants, 10+ years", Part-time,  Median hourly wage,  Bachelor's degree,25 - 34,15.3,0,0
8364,2009, Ontario,"   Established immigrants, 10+ years", Part-time,  Median hourly wage,  Bachelor's degree,25 - 54,18,19.2,17
8365,2009, Ontario,"   Established immigrants, 10+ years", Part-time,  Median hourly wage,  Bachelor's degree,25 - 64,19,19.8,18.1
8366,2009, Ontario,"   Established immigrants, 10+ years", Part-time,  Median hourly wage,  Above bachelor's degree,15 +,24,23,28
8367,2009, Ontario,"   Established immigrants, 10+ years", Part-time,  Median hourly wage,  Above bachelor's degree,25 +,24,23,28
8368,2009, Ontario,"   Established immigrants, 10+ years", Part-time,  Median hourly wage,  Above bachelor's degree,25 - 34,0,0,0
8369,2009, Ontario,"   Established immigrants, 10+ years", Part-time,  Median hourly wage,  Above bachelor's degree,25 - 54,23,0,24
8370,2009, Ontario,"   Established immigrants, 10+ years", Part-time,  Median hourly wage,  Above bachelor's degree,25 - 64,28,34.6,28
8371,2009, Ontario, Non-landed immigrants,All employees,  Median hourly wage,"Total, all education levels",15 +,18,21.6,15.4
8372,2009, Ontario, Non-landed immigrants,All employees,  Median hourly wage,"Total, all education levels",25 +,19.5,23.1,16.4
8373,2009, Ontario, Non-landed immigrants,All employees,  Median hourly wage,"Total, all education levels",25 - 34,15.4,18,11.5
8374,2009, Ontario, Non-landed immigrants,All employees,  Median hourly wage,"Total, all education levels",25 - 54,19.2,23.1,16
8375,2009, Ontario, Non-landed immigrants,All employees,  Median hourly wage,"Total, all education levels",25 - 64,19.5,23.1,16.4
8376,2009, Ontario, Non-landed immigrants,All employees,  Median hourly wage, 0 - 8 years,15 +,10.6,0,0
8377,2009, Ontario, Non-landed immigrants,All employees,  Median hourly wage, 0 - 8 years,25 +,10,0,0
8378,2009, Ontario, Non-landed immigrants,All employees,  Median hourly wage, 0 - 8 years,25 - 34,0,0,0
8379,2009, Ontario, Non-landed immigrants,All employees,  Median hourly wage, 0 - 8 years,25 - 54,0,0,0
8380,2009, Ontario, Non-landed immigrants,All employees,  Median hourly wage, 0 - 8 years,25 - 64,0,0,0
8381,2009, Ontario, Non-landed immigrants,All employees,  Median hourly wage, Some high school,15 +,10.5,15,0
8382,2009, Ontario, Non-landed immigrants,All employees,  Median hourly wage, Some high school,25 +,0,0,0
8383,2009, Ontario, Non-landed immigrants,All employees,  Median hourly wage, Some high school,25 - 34,0,0,0
8384,2009, Ontario, Non-landed immigrants,All employees,  Median hourly wage, Some high school,25 - 54,0,0,0
8385,2009, Ontario, Non-landed immigrants,All employees,  Median hourly wage, Some high school,25 - 64,0,0,0
8386,2009, Ontario, Non-landed immigrants,All employees,  Median hourly wage, High school graduate,15 +,15.5,17.3,14.7
8387,2009, Ontario, Non-landed immigrants,All employees,  Median hourly wage, High school graduate,25 +,16.4,21.5,15
8388,2009, Ontario, Non-landed immigrants,All employees,  Median hourly wage, High school graduate,25 - 34,15,0,0
8389,2009, Ontario, Non-landed immigrants,All employees,  Median hourly wage, High school graduate,25 - 54,15,16,13.5
8390,2009, Ontario, Non-landed immigrants,All employees,  Median hourly wage, High school graduate,25 - 64,16.4,21.5,14.1
8391,2009, Ontario, Non-landed immigrants,All employees,  Median hourly wage, Some post-secondary,15 +,12.5,15,11.1
8392,2009, Ontario, Non-landed immigrants,All employees,  Median hourly wage, Some post-secondary,25 +,15.4,0,0
8393,2009, Ontario, Non-landed immigrants,All employees,  Median hourly wage, Some post-secondary,25 - 34,0,0,0
8394,2009, Ontario, Non-landed immigrants,All employees,  Median hourly wage, Some post-secondary,25 - 54,19.1,0,0
8395,2009, Ontario, Non-landed immigrants,All employees,  Median hourly wage, Some post-secondary,25 - 64,15.4,0,0
8396,2009, Ontario, Non-landed immigrants,All employees,  Median hourly wage, Post-secondary certificate or diploma,15 +,16.4,18.5,14.1
8397,2009, Ontario, Non-landed immigrants,All employees,  Median hourly wage, Post-secondary certificate or diploma,25 +,17,21.8,14.5
8398,2009, Ontario, Non-landed immigrants,All employees,  Median hourly wage, Post-secondary certificate or diploma,25 - 34,11.3,0,10.1
8399,2009, Ontario, Non-landed immigrants,All employees,  Median hourly wage, Post-secondary certificate or diploma,25 - 54,16.4,23.1,13.1
8400,2009, Ontario, Non-landed immigrants,All employees,  Median hourly wage, Post-secondary certificate or diploma,25 - 64,17.1,21.8,13.3
8401,2009, Ontario, Non-landed immigrants,All employees,  Median hourly wage, University degree,15 +,25.4,26.4,23.5
8402,2009, Ontario, Non-landed immigrants,All employees,  Median hourly wage, University degree,25 +,26.9,28.2,26.4
8403,2009, Ontario, Non-landed immigrants,All employees,  Median hourly wage, University degree,25 - 34,19.2,19.6,15
8404,2009, Ontario, Non-landed immigrants,All employees,  Median hourly wage, University degree,25 - 54,26.4,26.4,25
